annotation_id,annotator,created_at,id,image,lead_time,updated_at,image_path,zone_label_path,spot_label_path,seg_exists,augmentation
118,1,2025-03-19T16:05:01.723057Z,110,/data/upload/13/e854ac96-2bcfc3a8-6ef8-44c7-8426-f6ae5ec12ea3.webp,665.2620000000001,2025-03-19T17:49:12.390878Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\2bcfc3a8-6ef8-44c7-8426-f6ae5ec12ea3.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-110-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-110-combined-spot.npy,True,False
119,1,2025-03-19T16:16:33.118770Z,111,/data/upload/13/1c6af47e-2e55a155-f735-4de8-9101-6d97a80d7d6e.webp,476.518,2025-03-19T17:49:33.854668Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\2e55a155-f735-4de8-9101-6d97a80d7d6e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-111-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-111-combined-spot.npy,True,False
120,1,2025-03-19T16:28:37.480268Z,112,/data/upload/13/971ed451-2ef92cc5-529f-43e5-98e4-2761e8f79df4.webp,723.751,2025-03-19T17:50:00.387313Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\2ef92cc5-529f-43e5-98e4-2761e8f79df4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-112-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-112-combined-spot.npy,True,False
121,1,2025-03-19T16:41:46.219723Z,113,/data/upload/13/4843ee37-3acb596a-f971-4464-981d-977233f85abc.webp,379.909,2025-03-19T17:50:23.447947Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\3acb596a-f971-4464-981d-977233f85abc.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-113-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-113-combined-spot.npy,True,False
122,1,2025-03-19T16:46:38.862444Z,114,/data/upload/13/92f9dbb8-3f4b5251-2c11-4d7e-87e7-02638038546e.webp,337.1,2025-03-19T17:50:50.885399Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\3f4b5251-2c11-4d7e-87e7-02638038546e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-114-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-114-combined-spot.npy,True,False
123,1,2025-03-19T17:00:42.284727Z,115,/data/upload/13/a8f1d1fb-4ac22f02-c331-4787-96eb-767e4e63f446.webp,986.683,2025-03-19T17:51:10.278638Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4ac22f02-c331-4787-96eb-767e4e63f446.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-115-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-115-combined-spot.npy,True,False
124,1,2025-03-19T17:44:36.445651Z,116,/data/upload/13/bcd60df8-4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,2370.5820000000003,2025-03-19T17:52:53.334076Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4c8a6e0c-e641-4dfd-abeb-dee47783b1ee.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-116-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-116-combined-spot.npy,True,False
125,1,2025-03-19T18:05:06.751837Z,117,/data/upload/13/f1c96a85-4d29c149-123f-42ac-bdc4-746613c415f9.webp,221.067,2025-03-19T18:08:35.362939Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4d29c149-123f-42ac-bdc4-746613c415f9.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-117-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-117-combined-spot.npy,True,False
126,1,2025-03-19T18:21:56.751478Z,118,/data/upload/13/09cdbf96-4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,987.8819999999998,2025-03-19T18:25:30.841417Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4def378f-60e5-4d66-b4a7-1bbfb52da05e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-118-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-118-combined-spot.npy,True,False
127,1,2025-03-19T18:27:05.778485Z,119,/data/upload/13/cda05a69-4ed483f7-366d-414e-931e-7ccfbe948988.webp,623.2099999999999,2025-03-19T18:36:07.638571Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4ed483f7-366d-414e-931e-7ccfbe948988.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-119-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-119-combined-spot.npy,True,False
128,1,2025-03-19T18:49:09.663986Z,120,/data/upload/13/bdc64792-4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,463.25,2025-03-19T18:56:37.178103Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4f8c7b3b-8e3f-420e-9648-eba1e8c4b4cb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-120-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-120-combined-spot.npy,True,False
129,1,2025-03-19T18:57:39.351921Z,121,/data/upload/13/45ada000-4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,747.32,2025-03-19T19:09:09.505747Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\4fa45253-41ce-4655-9e6e-8fec26a6a482.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-121-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-121-combined-spot.npy,True,False
130,1,2025-03-19T21:30:53.619097Z,122,/data/upload/13/73cbf52b-5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,8662.504,2025-03-19T21:33:59.812637Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5acaca7b-ec8f-4e78-bf48-8b254d36d194.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-122-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-122-combined-spot.npy,True,False
131,1,2025-03-19T23:11:17.536519Z,123,/data/upload/13/3db1e9d3-5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,274.099,2025-03-19T23:15:20.698800Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5ad2f8a3-c398-4b03-a1da-f7893c9dda96.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-123-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-123-combined-spot.npy,True,False
132,1,2025-03-19T23:15:37.329876Z,124,/data/upload/13/d6a68279-5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,324.741,2025-03-19T23:20:50.812301Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5ad4728b-e861-4d1a-bb8e-13b7292d4e73.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-124-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-124-combined-spot.npy,True,False
133,1,2025-03-19T23:21:05.743395Z,125,/data/upload/13/0fad039f-5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,390.196,2025-03-19T23:27:27.346268Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5bdaec1c-1abb-44c1-a495-83eb6089d51c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-125-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-125-combined-spot.npy,True,False
134,1,2025-03-19T23:28:16.948907Z,126,/data/upload/13/c9af69c2-5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,286.082,2025-03-19T23:32:27.821043Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5ce8f87b-c4bc-4d7e-9510-829a487556a2.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-126-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-126-combined-spot.npy,True,False
135,1,2025-03-19T23:33:54.807513Z,127,/data/upload/13/637e80a9-5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,393.15100000000007,2025-03-19T23:39:12.160177Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5e522edf-c7a1-43c9-a657-4af06eaeb80f.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-127-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-127-combined-spot.npy,True,False
136,1,2025-03-19T23:40:21.514396Z,128,/data/upload/13/33858bf7-5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,551.314,2025-03-19T23:48:36.617946Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5ef008cb-86d0-41ed-8d42-2bcd7d063bb0.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-128-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-128-combined-spot.npy,True,False
137,1,2025-03-19T23:48:46.561714Z,129,/data/upload/13/3dfc1f74-5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,438.827,2025-03-19T23:56:38.874244Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\5fe4bfb8-607a-4174-99c3-56a1097c4079.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-129-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-129-combined-spot.npy,True,False
138,1,2025-03-19T23:57:25.057148Z,130,/data/upload/13/05a889fe-06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,316.00800000000004,2025-03-20T00:02:21.458519Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\06b5dbaa-42f0-4a75-b2b3-c0c56545c287.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-130-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-130-combined-spot.npy,True,False
139,1,2025-03-20T00:03:44.676991Z,131,/data/upload/13/81b24743-06e2204c-40d3-473e-872d-13e31f7002eb.webp,332.172,2025-03-20T00:08:54.638279Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\06e2204c-40d3-473e-872d-13e31f7002eb.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-131-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-131-combined-spot.npy,True,False
140,1,2025-03-20T00:09:18.448732Z,132,/data/upload/13/242c138c-6d1bd48b-6791-48f2-b668-6405aac212b7.webp,411.393,2025-03-20T00:15:53.412009Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\6d1bd48b-6791-48f2-b668-6405aac212b7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-132-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-132-combined-spot.npy,True,False
141,1,2025-03-20T00:17:28.182206Z,133,/data/upload/13/f2e02970-6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,330.214,2025-03-20T00:22:44.813676Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\6ed0a037-0c6c-4c6c-b3cc-a108dcb9afa4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-133-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-133-combined-spot.npy,True,False
142,1,2025-03-20T00:23:40.262565Z,134,/data/upload/13/0a97c09e-6f78821d-c67a-4791-860c-ed9aed894761.webp,285.005,2025-03-20T00:28:21.653564Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\6f78821d-c67a-4791-860c-ed9aed894761.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-134-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-134-combined-spot.npy,True,False
143,1,2025-03-20T02:39:23.144014Z,135,/data/upload/13/d8b53bf0-7a9bd2d2-1749-4658-95b0-4d34ea6e8a9c.webp,465.2720000000001,2025-03-20T02:44:51.278057Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7a9bd2d2-1749-4658-95b0-4d34ea6e8a9c.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-135-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-135-combined-spot.npy,True,False
144,1,2025-03-20T02:45:39.112147Z,136,/data/upload/13/d8e98339-7a24c17f-0a05-498c-85f0-98a59e18c818.webp,498.295,2025-03-20T02:53:24.976382Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7a24c17f-0a05-498c-85f0-98a59e18c818.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-136-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-136-combined-spot.npy,True,False
145,1,2025-03-20T02:54:07.608367Z,137,/data/upload/13/60ca8da4-7a7989be-9a66-423e-a88e-5e13c4795733.webp,433.444,2025-03-20T03:01:09.357910Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7a7989be-9a66-423e-a88e-5e13c4795733.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-137-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-137-combined-spot.npy,True,False
146,1,2025-03-20T03:02:02.923126Z,138,/data/upload/13/67a90f44-7c7e314b-44cf-4deb-a82d-057cff4e94cc.webp,418.57,2025-03-20T03:08:43.303586Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7c7e314b-44cf-4deb-a82d-057cff4e94cc.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-138-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-138-combined-spot.npy,True,False
147,1,2025-03-20T03:09:13.087133Z,139,/data/upload/13/d30ba540-7c50c0c9-9f91-4c35-bce7-a86c8b2ae0b6.webp,364.263,2025-03-20T03:15:12.077787Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7c50c0c9-9f91-4c35-bce7-a86c8b2ae0b6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-139-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-139-combined-spot.npy,True,False
148,1,2025-03-20T03:15:43.580798Z,140,/data/upload/13/59e8b419-7e195a5c-1bee-430c-addd-27edd879b7d0.webp,347.35,2025-03-20T03:21:26.322888Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7e195a5c-1bee-430c-addd-27edd879b7d0.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-140-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-140-combined-spot.npy,True,False
149,1,2025-03-20T03:22:46.124613Z,141,/data/upload/13/5abbd2d5-7f608486-3be7-4a52-b127-e7896cc34f1e.webp,534.598,2025-03-20T03:30:41.895192Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\7f608486-3be7-4a52-b127-e7896cc34f1e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-141-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-141-combined-spot.npy,True,False
150,1,2025-03-20T03:31:11.119290Z,142,/data/upload/13/01bea3ca-d5c0db73-9c3c-4099-b80b-67ad67bd87a1.webp,491.1909999999999,2025-03-20T03:46:15.324202Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\d5c0db73-9c3c-4099-b80b-67ad67bd87a1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-142-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-142-combined-spot.npy,True,False
151,1,2025-03-20T03:46:46.505449Z,143,/data/upload/13/e4fde8a2-d9003a6a-458c-4b53-a431-97a9486c9bb7.webp,885.6380000000001,2025-03-20T04:01:38.040013Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\d9003a6a-458c-4b53-a431-97a9486c9bb7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-143-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-143-combined-spot.npy,True,False
152,1,2025-03-20T04:02:27.667423Z,144,/data/upload/13/b29e7662-d9380a45-9b22-49a7-bc95-73411901ed19.webp,651.347,2025-03-20T04:13:08.727870Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\d9380a45-9b22-49a7-bc95-73411901ed19.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-144-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-144-combined-spot.npy,True,False
106,1,2025-03-24T23:51:55.972473Z,251,/data/upload/5/73ff0986-46593cff-5769-40bc-8d30-2bc9a79849cc.webp,190.451,2025-03-24T23:55:44.958169Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\46593cff-5769-40bc-8d30-2bc9a79849cc.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-251-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-251-combined-spot.npy,True,False
107,1,2025-03-24T23:55:59.928708Z,252,/data/upload/5/9a19e25d-52650eff-0b8a-4175-8af5-7b08d55f81da.webp,171.661,2025-03-24T23:59:30.164705Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\52650eff-0b8a-4175-8af5-7b08d55f81da.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-252-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-252-combined-spot.npy,True,False
108,1,2025-03-24T23:59:43.343895Z,253,/data/upload/5/ffb4e525-56621bf5-fab4-49b4-a233-9615d3327a09.webp,141.869,2025-03-25T00:01:56.863842Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\56621bf5-fab4-49b4-a233-9615d3327a09.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-253-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-253-combined-spot.npy,True,False
109,1,2025-03-25T00:02:24.866477Z,254,/data/upload/5/326fccb8-74217f45-8541-4352-9b18-a0974e7632b6.webp,110.921,2025-03-25T00:03:53.605917Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\74217f45-8541-4352-9b18-a0974e7632b6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-254-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-254-combined-spot.npy,True,False
110,1,2025-03-25T00:04:04.679967Z,255,/data/upload/5/f8e42d05-75197dfe-c014-463d-9db9-4d04167a3d15.webp,118.294,2025-03-25T00:05:55.778464Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\75197dfe-c014-463d-9db9-4d04167a3d15.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-255-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-255-combined-spot.npy,True,False
111,1,2025-03-25T00:06:57.257795Z,257,/data/upload/5/14048a5e-90229b35-b4e6-4318-b8ca-5755ce178222.webp,113.618,2025-03-25T00:08:28.479166Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\90229b35-b4e6-4318-b8ca-5755ce178222.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-257-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-257-combined-spot.npy,True,False
112,1,2025-03-25T00:08:48.794594Z,258,/data/upload/5/2a8078a8-92613f8e-d5cc-4850-9b05-25ebf58e75b7.webp,96.82,2025-03-25T00:10:08.985895Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\92613f8e-d5cc-4850-9b05-25ebf58e75b7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-258-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-258-combined-spot.npy,True,False
113,1,2025-03-25T00:10:20.893051Z,259,/data/upload/5/8f9ee700-d22b7ea4-6388-40ce-a448-38e94e6af7ea.webp,196.577,2025-03-25T00:13:31.669925Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\d22b7ea4-6388-40ce-a448-38e94e6af7ea.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-259-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-259-combined-spot.npy,True,False
114,1,2025-03-25T00:13:45.488302Z,260,/data/upload/5/b6309d05-86fdb93d-9ede-40a7-adcd-f5365bf39e15.webp,133.649,2025-03-25T00:15:49.378055Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\86fdb93d-9ede-40a7-adcd-f5365bf39e15.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-260-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-260-combined-spot.npy,True,False
115,1,2025-03-25T00:16:06.869737Z,261,/data/upload/5/fb161df4-088a07ab-48c2-4431-bc59-25c16553eae0.webp,151.644,2025-03-25T00:18:25.601946Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\088a07ab-48c2-4431-bc59-25c16553eae0.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-261-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-261-combined-spot.npy,True,False
116,1,2025-03-25T00:18:35.749098Z,262,/data/upload/5/c21c5276-92a067f2-1477-48bf-b9d2-059abcddf8df.webp,156.068,2025-03-25T00:21:06.728890Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\92a067f2-1477-48bf-b9d2-059abcddf8df.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/zone/id-262-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels/spot/id-262-combined-spot.npy,True,False
